Contrat;Contrat Leaser;Affaire;Nature;Client;Leaser;EchÃ©ance Client < EchÃ©ance Leaser;EchÃ©ance client non facturÃ©e ;Facture Client < Facture leaser ;Facture Client impayÃ©e ;Facture Client < Loyer client;Duree;Montant;Echeance;Prochaine;Debut;Fin;Facture Materiel;Visa rentabilitÃ© Ã©chÃ©ance;RentabilitÃ© PrÃ©visionnelle;RentabilitÃ© Attendue;RentabilitÃ© RÃ©elle
6605266;X0021577;006-74313;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;16;4064;306,43;01/07/2016;18/03/2015;31/03/2019;6667886;Non;367,03 â‚¬ / 9.03 %;406,40 â‚¬ / 10.00 %;-444,59 â‚¬ / -10.94 %
04062676-ADJ;225488-F0;004-73944;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;15;3500,0600585938;235,38;01/07/2016;01/04/2015;31/12/2018;;Non;-369,20 â‚¬ / -10.55 %;350,01 â‚¬ / 10.00 %;-1 300,25 â‚¬ / -37.15 %
4062774;X0021542;004-74017;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;18;21719,2109375;1401,98;01/07/2016;20/03/2015;30/09/2019;4936810;Non;1 353,70 â‚¬ / 6.23 %;2 606,31 â‚¬ / 12.00 %;539,80 â‚¬ / 2.49 %
02020023-ADJ2;246860-E0;002-69338;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;9;1671,9799804688;215;01/07/2016;17/03/2015;30/06/2017;;Non;244,94 â‚¬ / 14.65 %;200,64 â‚¬ / 12.00 %;-959,30 â‚¬ / -57.38 %
4062785;215070-F0;004-74860;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;6321,8701171875;351,59;01/07/2016;24/03/2015;30/09/2020;4936879;Non;948,39 â‚¬ / 15.00 %;758,62 â‚¬ / 12.00 %;55,61 â‚¬ / 0.88 %
2020958;CTR-033880/0001;002-73906;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;5882,3500976562;349;20/06/2016;20/03/2015;19/06/2020;2329844;Non;430,29 â‚¬ / 7.31 %;588,24 â‚¬ / 10.00 %;-246,55 â‚¬ / -4.19 %
4062799;214145-F0;004-74883;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;1209,0999755859;72,55;01/07/2016;26/03/2015;30/09/2020;4936929;Non;321,02 â‚¬ / 26.55 %;145,09 â‚¬ / 12.00 %;1 633,44 â‚¬ / 135.10 %
4062805;216625-F0;004-75266;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;3140;188,4;01/07/2016;13/03/2015;30/09/2020;4936950;Non;813,26 â‚¬ / 25.90 %;376,80 â‚¬ / 12.00 %;-224,13 â‚¬ / -7.14 %
2020977;215700-F0;002-74621;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;4315,7797851562;246;01/07/2016;24/03/2015;30/06/2020;2329927;Non;542,91 â‚¬ / 12.58 %;431,58 â‚¬ / 10.00 %;-23,45 â‚¬ / -0.54 %
4062809;225358-F0;004-74375;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;15;3987,7600097656;300;01/07/2016;19/03/2015;31/12/2018;4936966;Non;-16 700,36 â‚¬ / -418.79 %;398,78 â‚¬ / 10.00 %;-6 438,51 â‚¬ / -161.46 %
6605276;CTR-033844/0001;006-74905;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;2319;155,67;01/07/2016;24/03/2015;30/06/2020;6667998;Non;563,20 â‚¬ / 24.29 %;231,90 â‚¬ / 10.00 %;130,80 â‚¬ / 5.64 %
2020988;CTR-033872/0001;002-74105;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;15;24425,140625;1875,85;01/07/2016;09/03/2015;31/12/2018;2329592;Non;915,06 â‚¬ / 3.75 %;2 931,02 â‚¬ / 12.00 %;-1 672,59 â‚¬ / -6.85 %
2020989;AN6798;002-74811;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;6585,1201171875;380,98;01/07/2016;01/04/2015;30/06/2020;2329832;Non;472,11 â‚¬ / 7.17 %;790,21 â‚¬ / 12.00 %;-176,13 â‚¬ / -2.67 %
4062815;212621-F0;004-74661;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;1628,3599853516;100,03;01/07/2016;03/06/2015;30/09/2020;4937026;Non;383,19 â‚¬ / 23.53 %;162,84 â‚¬ / 10.00 %;161,33 â‚¬ / 9.91 %
2020995;225541-F0;002-75466;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;3803,4899902344;240;01/07/2016;25/03/2015;31/03/2020;2329942;Non;436,52 â‚¬ / 11.48 %;380,35 â‚¬ / 10.00 %;-103,08 â‚¬ / -2.71 %
2021001;CTR-033871/0001;002-74552;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;5747,509765625;346;30/06/2016;30/03/2015;29/03/2020;2330112;Non;223,60 â‚¬ / 3.89 %;574,75 â‚¬ / 10.00 %;55,90 â‚¬ / 0.97 %
2020999;CTR-033873/0001;002-74653;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;3421,0500488281;195;01/07/2016;27/03/2015;30/06/2020;2330132;Non;93,78 â‚¬ / 2.74 %;342,11 â‚¬ / 10.00 %;-944,42 â‚¬ / -27.61 %
2021005;CTR-033944/0001;002-74160;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;4662;300;30/06/2016;30/03/2015;29/06/2020;2330157;Non;832,65 â‚¬ / 17.86 %;466,20 â‚¬ / 10.00 %;198,25 â‚¬ / 4.25 %
3077094;X0048695;003-75578;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;3913,7700195312;238,74;01/07/2016;27/03/2015;30/06/2020;3846605;Non;509,09 â‚¬ / 13.01 %;391,38 â‚¬ / 10.00 %;-71,78 â‚¬ / -1.83 %
6605485;X0040081;006-75111;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;1094,75;65,68;01/07/2016;27/03/2015;30/09/2020;6668016;Non;167,30 â‚¬ / 15.28 %;131,37 â‚¬ / 12.00 %;-26,87 â‚¬ / -2.45 %
2021008;CTR-033877/0001;002-74236;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;9874,75;549,18;01/07/2016;26/03/2015;30/09/2020;2330147;Non;490,80 â‚¬ / 4.97 %;1 184,97 â‚¬ / 12.00 %;275,28 â‚¬ / 2.79 %
04062683-ADJ;225297-F0;004-75515;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;15;1500;126;01/07/2016;12/02/2015;31/12/2018;4936946;Non;286,30 â‚¬ / 19.09 %;150,00 â‚¬ / 10.00 %;-557,25 â‚¬ / -37.15 %
2021038;214713-F0;002-74952;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;12703,9296875;726,66;01/07/2016;01/04/2015;30/06/2020;2331126;Non;1 529,04 â‚¬ / 12.04 %;1 524,47 â‚¬ / 12.00 %;-2 682,19 â‚¬ / -21.11 %
2021037;CTR-033977/0001;002-75039;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;713,6699829102;49,5;01/07/2016;01/04/2015;31/03/2020;2331134;Non;158,60 â‚¬ / 22.22 %;71,37 â‚¬ / 10.00 %;-158,35 â‚¬ / -22.19 %
3076711;CTR-033879/0001;003-74346;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;1557,0899658203;108;01/07/2016;01/04/2015;31/03/2020;3846806;Non;345,80 â‚¬ / 22.21 %;155,71 â‚¬ / 10.00 %;50,45 â‚¬ / 3.24 %
4062846;CTR-033945/0001;004-75171;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;25416,939453125;1524;07/07/2016;07/04/2015;06/04/2020;4937798;Non;866,80 â‚¬ / 3.41 %;2 541,69 â‚¬ / 10.00 %;-1 307,30 â‚¬ / -5.14 %
2021050;AN5848;002-73983;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;63;59333,03125;1103,59;01/05/2016;01/04/2015;30/06/2020;2329861;Non;3 822,45 â‚¬ / 6.44 %;7 119,96 â‚¬ / 12.00 %;-5 251,56 â‚¬ / -8.85 %
2021051;CTR-033947/0001;002-71441;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;7406,7797851562;437;01/07/2016;01/04/2015;31/03/2020;2331150;Non;110,40 â‚¬ / 1.49 %;740,68 â‚¬ / 10.00 %;-409,40 â‚¬ / -5.53 %
2021063;CTR-034030/0001;002-70999;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;12;13142,280273438;775;07/07/2016;07/04/2015;06/04/2018;233 128 702 331 597;Non;-6 012,00 â‚¬ / -45.75 %;1 314,23 â‚¬ / 10.00 %;-728,00 â‚¬ / -5.54 %
2021028;X0014327;002-73786;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;17;4932,3500976562;335,4;01/07/2016;01/04/2015;30/06/2019;;Non;123,86 â‚¬ / 2.51 %;591,88 â‚¬ / 12.00 %;-1 649,10 â‚¬ / -33.43 %
2021079;CTR-033948/0001;002-74240;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;2323,8500976562;156;07/07/2016;07/04/2015;06/07/2020;2331256;Non;550,62 â‚¬ / 23.69 %;232,39 â‚¬ / 10.00 %;-180,90 â‚¬ / -7.78 %
2021083;CTR-033951/0001;002-75089;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;3387,1000976562;210;07/07/2016;07/04/2015;06/04/2020;2331679;Non;253,60 â‚¬ / 7.49 %;338,71 â‚¬ / 10.00 %;-146,60 â‚¬ / -4.33 %
3076737;CTR-033950/0001;003-75508;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;10714,290039062;600;02/07/2016;02/04/2015;01/07/2020;3847768;Non;34,65 â‚¬ / 0.32 %;1 071,43 â‚¬ / 10.00 %;-591,75 â‚¬ / -5.52 %
4062860;214914-F0;004-74799;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;8836,3603515625;486,04;01/07/2016;03/04/2015;31/12/2020;4938038;Non;1 576,46 â‚¬ / 17.84 %;1 060,36 â‚¬ / 12.00 %;-253,74 â‚¬ / -2.87 %
4062866;CTR-034031/0001;004-74377;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;10642,860351562;596;13/04/2016;13/04/2015;12/07/2020;4938078;Non;34,44 â‚¬ / 0.32 %;1 064,29 â‚¬ / 10.00 %;-587,80 â‚¬ / -5.52 %
4062871;239189-F0;004-75607;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;2899,9699707031;174,81;01/07/2016;17/04/2015;30/06/2020;4938166;Non;277,12 â‚¬ / 9.56 %;290,00 â‚¬ / 10.00 %;-179,11 â‚¬ / -6.18 %
2021109;X0050906;002-75042;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Oui;Non;Non;Non;Non;16;2761,31;177;01/07/2016;15/10/2015;31/12/2019;2333208;Non;-149,89 â‚¬ / -5.43 %;276,13 â‚¬ / 10.00 %;-238,40 â‚¬ / -8.63 %
2021127;CTR-034018/0001;002-75899;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;5523,39;353;20/04/2016;20/04/2015;19/04/2020;2333262;Non;624,60 â‚¬ / 11.31 %;552,34 â‚¬ / 10.00 %;-549,85 â‚¬ / -9.95 %
6605321;CTR-034034/0001;006-74781;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;12;1169,72;115,35;01/07/2016;09/04/2015;30/06/2018;6669337;Non;197,01 â‚¬ / 16.84 %;116,97 â‚¬ / 10.00 %;20,46 â‚¬ / 1.75 %
2021135;CTR-034016/0001;002-75427;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;22456,38;1300;22/04/2016;22/04/2015;21/07/2020;2333331;Non;963,90 â‚¬ / 4.29 %;2 245,64 â‚¬ / 10.00 %;-1 070,50 â‚¬ / -4.77 %
2021136;CTR-034019/0001;002-75858;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;6901,13;416;22/04/2016;22/04/2015;21/07/2020;233 334 002 334 255;Non;642,60 â‚¬ / 9.31 %;690,11 â‚¬ / 10.00 %;-263,00 â‚¬ / -3.81 %
4062900;232466-F0;004-74159;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;97199,84;6906,09;01/07/2016;01/04/2015;31/03/2019;49 361 210 493 612 200 000 000;Non;7 233,17 â‚¬ / 7.44 %;9 719,98 â‚¬ / 10.00 %;-11 613,99 â‚¬ / -11.95 %
4062904;232825-F0;004-74248;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;233306,68;16492,78;01/07/2016;01/04/2015;31/03/2019;49 360 650 493 675 900 000 000 000 000 000 000 000 000 000 000;Non;16 020,37 â‚¬ / 6.87 %;23 330,67 â‚¬ / 10.00 %;-28 210,36 â‚¬ / -12.09 %
2021148;CTR-034022/0001;002-75817;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;3105,26;177;24/04/2016;24/04/2015;23/07/2020;2333400;Non;75,18 â‚¬ / 2.42 %;310,53 â‚¬ / 10.00 %;-159,10 â‚¬ / -5.12 %
2021153;CTR-034023/0001;002-75655;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;4707,36;300;27/04/2016;27/04/2015;26/04/2020;2333448;Non;515,40 â‚¬ / 10.95 %;470,74 â‚¬ / 10.00 %;-171,15 â‚¬ / -3.64 %
04061517-ADJ3;276314-E0;004-75922;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;12;3815,95;360;01/07/2016;01/04/2015;31/03/2018;;Non;331,93 â‚¬ / 8.70 %;457,91 â‚¬ / 12.00 %;-1 662,05 â‚¬ / -43.56 %
2021155;289501-E0;002-73464;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;5967,77;360;01/07/2016;01/04/2015;31/03/2020;2333456;Non;756,05 â‚¬ / 12.67 %;716,13 â‚¬ / 12.00 %;-852,06 â‚¬ / -14.28 %
2021158;237213-F0;002-74198;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Non;Non;Non;16;5803,43;372;01/07/2016;29/10/2015;31/12/2019;2333463;Non;-306,77 â‚¬ / -5.29 %;580,34 â‚¬ / 10.00 %;-958,65 â‚¬ / -16.52 %
4062914;CTR-034024/0001;004-75019;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;4511,6;315;28/04/2016;28/04/2015;27/07/2020;4939681;Non;1 324,05 â‚¬ / 29.35 %;451,16 â‚¬ / 10.00 %;0,25 â‚¬ / 0.01 %
4062915;CTR-034032/0001;004-76159;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;2597,63;147;28/04/2016;28/04/2015;27/07/2020;4939684;Non;40,53 â‚¬ / 1.56 %;259,76 â‚¬ / 10.00 %;-137,35 â‚¬ / -5.29 %
4062916;CTR-034033/0001;004-76154;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;4205,69;238;28/04/2016;28/04/2015;27/07/2020;4939693;Non;65,73 â‚¬ / 1.56 %;420,57 â‚¬ / 10.00 %;-222,35 â‚¬ / -5.29 %
2021163;CTR-034025/0001;002-75448;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;7718,41;455;28/04/2016;28/04/2015;27/07/2020;2333470;Non;503,16 â‚¬ / 6.52 %;771,84 â‚¬ / 10.00 %;-335,20 â‚¬ / -4.34 %
02018638-ADJ3;222742-F0;002-71122;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;3947,37;225;01/07/2016;10/03/2015;30/06/2020;;Non;136,30 â‚¬ / 3.45 %;394,74 â‚¬ / 10.00 %;-1 105,25 â‚¬ / -28.00 %
02018626-ADJ1;222751-F0;002-74627;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;4927,54;340;01/07/2016;25/02/2015;30/06/2020;;Non;1 347,11 â‚¬ / 27.34 %;492,75 â‚¬ / 10.00 %;-1 379,70 â‚¬ / -28.00 %
3076771;AO8494;003-74612;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;11979,34;658,34;01/07/2016;05/05/2015;31/12/2020;3849421;Non;1 420,32 â‚¬ / 11.86 %;1 437,52 â‚¬ / 12.00 %;-2 010,04 â‚¬ / -16.78 %
2021177;X0075997;002-76008;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;7458,33;429,6;01/07/2016;01/07/2015;30/09/2020;2334056;Non;566,18 â‚¬ / 7.59 %;745,83 â‚¬ / 10.00 %;-1 616,08 â‚¬ / -21.67 %
3076780;CTR-034084/0001;003-75809;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;16;5034,01;370;23/04/2016;23/04/2015;22/04/2019;3849487;Non;207,84 â‚¬ / 4.13 %;503,40 â‚¬ / 10.00 %;-305,05 â‚¬ / -6.06 %
3076782;CTR-034137/0001;003-75055;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;10405,2;624;01/07/2016;26/03/2015;31/03/2020;3847770;Non;398,60 â‚¬ / 3.83 %;1 040,52 â‚¬ / 10.00 %;-493,15 â‚¬ / -4.74 %
4062946;CTR-034035/0001;004-70691;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;4976,78;300;11/05/2016;11/05/2015;10/08/2020;494 032 004 940 321;Non;463,47 â‚¬ / 9.31 %;497,68 â‚¬ / 10.00 %;88,28 â‚¬ / 1.77 %
3076797;CTR-034080/0001;003-75824;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;12;1383,13;140;18/05/2016;18/05/2015;17/05/2018;3849583;Non;151,80 â‚¬ / 10.98 %;138,31 â‚¬ / 10.00 %;-76,75 â‚¬ / -5.55 %
2019680;284803-D0;002-61340;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;16;171288,52;12228,71;01/07/2016;01/04/2015;31/03/2019;230 329 102 303 413;Non;11 632,21 â‚¬ / 6.79 %;20 554,62 â‚¬ / 12.00 %;-16 865,91 â‚¬ / -9.85 %
2021194;X0066332;002-76065;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;8;3559,23;500;01/07/2016;01/07/2015;30/06/2017;;Non;212,92 â‚¬ / 5.98 %;355,92 â‚¬ / 10.00 %;-1 908,04 â‚¬ / -53.61 %
2021212;CTR-034081/0001;002-75282;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;9307,02;556,56;07/05/2016;07/05/2015;06/05/2020;233 395 202 334 065;Non;287,60 â‚¬ / 3.09 %;930,70 â‚¬ / 10.00 %;-484,66 â‚¬ / -5.21 %
4062961;AQ1818;004-76392;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;10417,4;586,15;01/07/2016;19/06/2015;30/09/2020;4940408;Non;738,56 â‚¬ / 7.09 %;1 250,09 â‚¬ / 12.00 %;509,99 â‚¬ / 4.90 %
2021211;X0091895;002-76592;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;1896,99;109,76;01/07/2016;01/07/2015;30/09/2020;;Non;130,22 â‚¬ / 6.86 %;227,64 â‚¬ / 12.00 %;-419,76 â‚¬ / -22.13 %
04062696-ADJ;237368-F0;004-75507;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;5194,77;304,05;01/07/2016;17/04/2015;30/06/2020;4940172;Non;306,44 â‚¬ / 5.90 %;519,48 â‚¬ / 10.00 %;-1 205,20 â‚¬ / -23.20 %
2021229;CTR-034083/0001;002-74943;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;711,65;49,68;21/05/2016;21/05/2015;20/05/2020;2334352;Non;164,40 â‚¬ / 23.10 %;71,17 â‚¬ / 10.00 %;-8,58 â‚¬ / -1.21 %
6605339;CTR-034237/0001;006-76340;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;20;9810,67;570;01/07/2016;22/05/2015;30/06/2020;6669801;Non;220,15 â‚¬ / 2.24 %;981,07 â‚¬ / 10.00 %;-325,53 â‚¬ / -3.32 %
4062978;X0076987;004-76531;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;11486,01;657;01/07/2016;26/06/2015;30/09/2020;4940524;Non;887,43 â‚¬ / 7.73 %;1 378,32 â‚¬ / 12.00 %;810,60 â‚¬ / 7.06 %
2021256;230874-F0;002-75464;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;4466,71;288,99;01/07/2016;28/05/2015;30/06/2020;2334558;Non;1 079,20 â‚¬ / 24.16 %;536,01 â‚¬ / 12.00 %;-828,27 â‚¬ / -18.54 %
2021262;229731-F0;002-76436;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Non;Non;Non;Non;60;34966,82;685;01/05/2016;28/05/2015;31/05/2020;2334589;Non;3 345,04 â‚¬ / 9.57 %;4 196,02 â‚¬ / 12.00 %;5 876,89 â‚¬ / 16.81 %
2021264;CTR-034132/0001;002-76335;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;22;6298,16;366,49;01/07/2016;01/07/2015;31/12/2020;2334613;Non;628,10 â‚¬ / 9.97 %;629,82 â‚¬ / 10.00 %;114,20 â‚¬ / 1.81 %
2021263;CTR-034135/0001;002-76367;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;4458,79;297;26/05/2016;26/05/2015;25/05/2020;2334633;Non;745,00 â‚¬ / 16.71 %;445,88 â‚¬ / 10.00 %;-110,75 â‚¬ / -2.48 %
4062991;241863-F0;004-76618;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Non;Non;Non;22;5984,9;332,85;01/07/2016;01/06/2015;31/12/2020;4940584;Non;424,10 â‚¬ / 7.09 %;718,19 â‚¬ / 12.00 %;199,65 â‚¬ / 3.34 %
6607357;231362-F0;006-76627;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;4658,03;284,5;01/07/2016;28/05/2015;30/09/2020;6670147;Non;1 053,43 â‚¬ / 22.62 %;465,80 â‚¬ / 10.00 %;63,76 â‚¬ / 1.37 %
4062998;CTR-034134/0001;004-76508;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;777,6;50;01/07/2016;02/06/2015;30/09/2020;4941132;Non;182,90 â‚¬ / 23.52 %;77,76 â‚¬ / 10.00 %;105,89 â‚¬ / 13.62 %
6605343;X0067715;006-75322;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Oui;Non;Non;Non;Non;22;6375,62;350,66;01/07/2016;02/06/2015;31/12/2020;6670194;Non;-10 239,91 â‚¬ / -160.61 %;765,07 â‚¬ / 12.00 %;-2 095,73 â‚¬ / -32.87 %
2021284;CTR-034136/0001;002-75418;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;11137,12;666;01/07/2016;04/06/2015;30/06/2020;2335393;Non;541,80 â‚¬ / 4.86 %;1 113,71 â‚¬ / 10.00 %;-399,56 â‚¬ / -3.59 %
3076879;289101-E0;003-73415;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;4531,74;258,31;01/07/2016;18/06/2015;31/12/2020;3849748;Non;829,48 â‚¬ / 18.30 %;543,81 â‚¬ / 12.00 %;-606,36 â‚¬ / -13.38 %
6605353;CTR-034240/0001;006-76100;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;36;517,09;17,4;01/05/2016;01/06/2015;31/05/2018;6670236;Non;55,08 â‚¬ / 10.65 %;51,71 â‚¬ / 10.00 %;-33,84 â‚¬ / -6.54 %
4063016;AQ1324;004-76358;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;22;71340,23;3855,23;01/07/2016;08/06/2015;31/12/2020;4941247;Non;6 384,43 â‚¬ / 8.95 %;8 560,83 â‚¬ / 12.00 %;-8 619,69 â‚¬ / -12.08 %
3076824;CTR-034477/0001;003-73916;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;12;290,02;29,34;01/07/2016;09/06/2015;30/06/2018;3850531;Non;67,77 â‚¬ / 23.37 %;29,00 â‚¬ / 10.00 %;18,92 â‚¬ / 6.52 %
02018626-ADJ2;243590-F0;002-76669;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;20;2097,86;117,48;01/07/2016;03/06/2015;30/06/2020;;Non;-47,00 â‚¬ / -2.24 %;209,79 â‚¬ / 10.00 %;-486,72 â‚¬ / -23.20 %
2021307;CTR-034238/0001;002-77033;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;15;11046,9;864,53;01/07/2016;12/06/2015;31/03/2019;2335631;Non;598,75 â‚¬ / 5.42 %;1 104,69 â‚¬ / 10.00 %;-578,07 â‚¬ / -5.23 %
04062696-ADJ-1;245095-F0;004-76833;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;923,08;54;01/07/2016;17/04/2015;30/06/2020;4941383;Non;54,56 â‚¬ / 5.91 %;92,31 â‚¬ / 10.00 %;-214,16 â‚¬ / -23.20 %
04062810-ADJ;250346-F0;004-76620;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;14;374,95;30;01/07/2016;30/06/2015;31/12/2018;4941394;Non;27,50 â‚¬ / 7.33 %;37,50 â‚¬ / 10.00 %;-112,48 â‚¬ / -30.00 %
4063039;218963-F0;004-70862;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;763,75;45,82;01/07/2016;16/06/2015;31/12/2020;4941208;Non;214,84 â‚¬ / 28.13 %;91,65 â‚¬ / 12.00 %;-158,20 â‚¬ / -20.71 %
